# GREAT version 4.0.4	Species assembly: hg19	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	15458	TMED7-TICAM2	436	5.592602e-3	1.000000e+0	2.379293e-1	8.523863e+0	3.519531e-1	3	2.840164e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	TMED7-TICAM2
Ensembl Genes	6364	SNAP23	437	5.594488e-3	1.000000e+0	2.374649e-1	8.522815e+0	3.519964e-1	3	2.840513e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	SNAP23
Ensembl Genes	1176	CTSS	438	5.626615e-3	1.000000e+0	2.382833e-1	8.505025e+0	3.527326e-1	3	2.846454e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	CTSS
Ensembl Genes	1149	HIST2H2BE	439	5.674470e-3	1.000000e+0	2.397625e-1	1.809726e+1	1.105140e-1	2	8.918171e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	HIST2H2BE
Ensembl Genes	8897	CSNK1D	440	5.715823e-3	1.000000e+0	2.409609e-1	8.456331e+0	3.547638e-1	3	2.862845e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	CSNK1D
Ensembl Genes	16233	MICB	441	5.738956e-3	1.000000e+0	2.413875e-1	5.717931e+0	6.995537e-1	4	5.645204e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	MICB
Ensembl Genes	5743	EAPP	442	5.775607e-3	1.000000e+0	2.423795e-1	5.707402e+0	7.008443e-1	4	5.655619e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	EAPP
Ensembl Genes	19201	ZBTB43	443	5.876690e-3	1.000000e+0	2.460648e-1	4.459221e+0	1.121272e+0	5	9.048354e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	ZBTB43
Ensembl Genes	9896	USF2	444	5.881004e-3	1.000000e+0	2.456909e-1	1.776450e+1	1.125841e-1	2	9.085225e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	USF2
Ensembl Genes	18382	MTERFD1	445	5.904550e-3	1.000000e+0	2.461202e-1	1.772767e+1	1.128180e-1	2	9.104097e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	MTERFD1
Ensembl Genes	11222	ENSG00000273155	446	5.918086e-3	1.000000e+0	2.461313e-1	1.770660e+1	1.129522e-1	2	9.114931e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	ENSG00000273155
Ensembl Genes	9523	KRI1	447	5.935137e-3	1.000000e+0	2.462883e-1	1.768016e+1	1.131211e-1	2	9.128561e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	KRI1
Ensembl Genes	7168	ARHGAP17	448	5.968521e-3	1.000000e+0	2.471208e-1	4.442355e+0	1.125529e+0	5	9.082708e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	ARHGAP17
Ensembl Genes	2865	RNH1	449	5.978305e-3	1.000000e+0	2.469746e-1	8.318728e+0	3.606321e-1	3	2.910201e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	RNH1
Ensembl Genes	10062	ADCK4	450	5.985106e-3	1.000000e+0	2.467061e-1	1.760333e+1	1.136148e-1	2	9.168402e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	ADCK4
Ensembl Genes	9093	CXXC1	451	5.995400e-3	1.000000e+0	2.465824e-1	8.310046e+0	3.610088e-1	3	2.913241e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	CXXC1
Ensembl Genes	10108	ZNF526	452	6.024251e-3	1.000000e+0	2.472209e-1	1.754382e+1	1.140003e-1	2	9.199506e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	ZNF526
Ensembl Genes	3664	PITPNM1	453	6.028216e-3	1.000000e+0	2.468375e-1	1.753782e+1	1.140393e-1	2	9.202652e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	PITPNM1
Ensembl Genes	12554	RWDD2B	454	6.071027e-3	1.000000e+0	2.480429e-1	1.747345e+1	1.144594e-1	2	9.236552e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	RWDD2B
Ensembl Genes	13181	ZBED4	455	6.088656e-3	1.000000e+0	2.482164e-1	8.263257e+0	3.630530e-1	3	2.929737e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	ZBED4
Ensembl Genes	16211	MDC1	456	6.088721e-3	1.000000e+0	2.476747e-1	1.744705e+1	1.146326e-1	2	9.250531e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	MDC1
Ensembl Genes	16114	HIST1H4H	457	6.091832e-3	1.000000e+0	2.472591e-1	8.261680e+0	3.631223e-1	3	2.930296e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	HIST1H4H
Ensembl Genes	17542	GIGYF1	458	6.112203e-3	1.000000e+0	2.475442e-1	1.741218e+1	1.148621e-1	2	9.269054e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	GIGYF1
Ensembl Genes	16212	TUBB	459	6.117082e-3	1.000000e+0	2.472021e-1	1.740496e+1	1.149098e-1	2	9.272898e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TUBB
Ensembl Genes	15816	NUDCD2	460	6.129064e-3	1.000000e+0	2.471478e-1	1.738727e+1	1.150267e-1	2	9.282334e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	NUDCD2
Ensembl Genes	9333	EEF2	461	6.135726e-3	1.000000e+0	2.468798e-1	1.737746e+1	1.150917e-1	2	9.287577e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	EEF2
Ensembl Genes	17689	IMPDH1	462	6.163363e-3	1.000000e+0	2.474550e-1	8.226457e+0	3.646770e-1	3	2.942843e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	IMPDH1
Ensembl Genes	9221	PRSS57	463	6.195385e-3	1.000000e+0	2.482034e-1	1.729027e+1	1.156720e-1	2	9.334408e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	PRSS57
Ensembl Genes	19737	FAM156B	464	6.224929e-3	1.000000e+0	2.488496e-1	8.196573e+0	3.660066e-1	3	2.953572e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	FAM156B
Ensembl Genes	8174	SLFN14	465	6.277356e-3	1.000000e+0	2.504058e-1	8.171434e+0	3.671326e-1	3	2.962658e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	SLFN14
Ensembl Genes	12051	RASSF2	466	6.326840e-3	1.000000e+0	2.518381e-1	4.379382e+0	1.141714e+0	5	9.213311e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	RASSF2
Ensembl Genes	13381	MYD88	467	6.338025e-3	1.000000e+0	2.517431e-1	1.708683e+1	1.170492e-1	2	9.445544e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	MYD88
Ensembl Genes	9992	RASGRP4	468	6.338476e-3	1.000000e+0	2.512231e-1	1.708620e+1	1.170535e-1	2	9.445894e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	RASGRP4
Ensembl Genes	11749	C2orf62	469	6.359954e-3	1.000000e+0	2.515369e-1	8.132390e+0	3.688953e-1	3	2.976882e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	C2orf62
Ensembl Genes	18149	LETM2	470	6.393828e-3	1.000000e+0	2.523385e-1	8.116572e+0	3.696142e-1	3	2.982684e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	LETM2
Ensembl Genes	15743	RPS14	471	6.396690e-3	1.000000e+0	2.519155e-1	8.115240e+0	3.696748e-1	3	2.983173e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	RPS14
Ensembl Genes	9758	LRRC25	472	6.414890e-3	1.000000e+0	2.520970e-1	1.698003e+1	1.177854e-1	2	9.504957e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	LRRC25
Ensembl Genes	15894	GRK6	473	6.424415e-3	1.000000e+0	2.519376e-1	1.696693e+1	1.178764e-1	2	9.512296e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	GRK6
Ensembl Genes	4760	MBD6	474	6.440758e-3	1.000000e+0	2.520456e-1	1.694452e+1	1.180323e-1	2	9.524877e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	MBD6
Ensembl Genes	7870	TMEM256-PLSCR3	475	6.443938e-3	1.000000e+0	2.516392e-1	1.694017e+1	1.180626e-1	2	9.527324e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TMEM256-PLSCR3
Ensembl Genes	10141	ZNF576	476	6.448028e-3	1.000000e+0	2.512699e-1	1.693458e+1	1.181016e-1	2	9.530469e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	ZNF576
Ensembl Genes	4585	C12orf44	477	6.459273e-3	1.000000e+0	2.511804e-1	5.525018e+0	7.239795e-1	4	5.842314e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	C12orf44
Ensembl Genes	6978	ZNF213	478	6.463750e-3	1.000000e+0	2.508287e-1	8.084271e+0	3.710910e-1	3	2.994601e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	ZNF213
Ensembl Genes	11566	FKBP7	479	6.473957e-3	1.000000e+0	2.507003e-1	1.689925e+1	1.183484e-1	2	9.550390e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	FKBP7
Ensembl Genes	10027	RPS16	480	6.490813e-3	1.000000e+0	2.508294e-1	1.687640e+1	1.185087e-1	2	9.563321e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	RPS16
Ensembl Genes	7404	ZNF319	481	6.518191e-3	1.000000e+0	2.513637e-1	1.683948e+1	1.187685e-1	2	9.584290e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	ZNF319
Ensembl Genes	4700	RAB5B	482	6.546994e-3	1.000000e+0	2.519506e-1	1.680088e+1	1.190414e-1	2	9.606307e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	RAB5B
Ensembl Genes	5744	SNX6	483	6.586075e-3	1.000000e+0	2.529298e-1	5.493830e+0	7.280895e-1	4	5.875480e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	SNX6
Ensembl Genes	155	FBXO6	484	6.601100e-3	1.000000e+0	2.529831e-1	1.672907e+1	1.195524e-1	2	9.647547e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	FBXO6
Ensembl Genes	106	KLHL21	485	6.615808e-3	1.000000e+0	2.530240e-1	1.670970e+1	1.196910e-1	2	9.658730e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	KLHL21
Ensembl Genes	7288	KAT8	486	6.624548e-3	1.000000e+0	2.528369e-1	1.669822e+1	1.197733e-1	2	9.665371e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	KAT8
Ensembl Genes	10314	PPP1R15A	487	6.625468e-3	1.000000e+0	2.523528e-1	1.669701e+1	1.197819e-1	2	9.666069e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	PPP1R15A
Ensembl Genes	7013	MGRN1	488	6.648939e-3	1.000000e+0	2.527278e-1	5.478644e+0	7.301077e-1	4	5.891766e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	MGRN1
Ensembl Genes	10939	RHOQ	489	6.778217e-3	1.000000e+0	2.571148e-1	7.944546e+0	3.776175e-1	3	3.047269e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	RHOQ
Ensembl Genes	2022	ZNF669	490	6.792617e-3	1.000000e+0	2.571352e-1	7.938355e+0	3.779120e-1	3	3.049645e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	ZNF669
Ensembl Genes	1183	PRUNE	491	6.827024e-3	1.000000e+0	2.579113e-1	1.643847e+1	1.216658e-1	2	9.818096e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	PRUNE
Ensembl Genes	13693	UBA3	492	6.832624e-3	1.000000e+0	2.575983e-1	1.643145e+1	1.217178e-1	2	9.822290e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	UBA3
Ensembl Genes	16115	BTN3A2	493	6.857430e-3	1.000000e+0	2.580091e-1	7.910705e+0	3.792329e-1	3	3.060305e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	BTN3A2
Ensembl Genes	1445	IGSF8	494	6.878430e-3	1.000000e+0	2.582753e-1	1.637435e+1	1.221422e-1	2	9.856539e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	IGSF8
Ensembl Genes	16902	NUP43	495	6.931422e-3	1.000000e+0	2.597393e-1	1.630901e+1	1.226316e-1	2	9.896031e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	NUP43
Ensembl Genes	9750	MPV17L2	496	6.974702e-3	1.000000e+0	2.608342e-1	1.625619e+1	1.230301e-1	2	9.928184e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	MPV17L2
Ensembl Genes	9465	MYO1F	497	6.980185e-3	1.000000e+0	2.605140e-1	7.859277e+0	3.817145e-1	3	3.080330e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	MYO1F
Ensembl Genes	18103	ZNF395	498	6.998573e-3	1.000000e+0	2.606758e-1	5.397324e+0	7.411079e-1	4	5.980535e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	ZNF395
Ensembl Genes	3452	FEN1	499	7.030395e-3	1.000000e+0	2.613363e-1	1.618895e+1	1.235411e-1	2	9.969423e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	FEN1
Ensembl Genes	2657	PSD	500	7.040800e-3	1.000000e+0	2.611996e-1	1.617647e+1	1.236364e-1	2	9.977112e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	PSD
#
# Ontology	TermsTested	MinAnnotCount	MaxAnnotCount
#
# Ensembl Genes	18549	1	1000
